Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
9655	9655	9655	5943	2462025	255	0	255	255	255	289.910	615.807	0	560.246	156.932	579.319	289.905	615.803	0	0	0	0	964	1241	0
7775	7775	7775	4616	1982625	255	0	255	255	255	1410.349	738.635	0	482.106	203.595	564.840	1410.346	738.649	0	996	27	0	555	1313	0
170	170	170	155	43350	255	0	255	255	255	933.635	37.088	0	21.073	13.667	19.459	933.636	37.088	0	896	35	0	93	5	0
430	430	430	73	109650	255	0	255	255	255	1026.133	57.363	0	11.668	2.771	11.786	1026.134	57.363	0	1011	45	0	29	26	0
362	362	362	61	92310	255	0	255	255	255	1063.063	58.417	0	10.567	1.940	10.583	1063.065	58.417	0	1052	47	0	22	24	0
99	99	99	30	25245	255	0	255	255	255	1187.283	53.990	0	5.202	0.550	5.160	1187.283	53.990	0	1182	49	0	12	11	0
41	41	41	22	10455	255	0	255	255	255	1001.659	53.098	0	3.264	1.019	3.202	1001.659	53.098	0	997	51	0	10	6	0
280	280	280	56	71400	255	0	255	255	255	1284.004	62.796	0	9.099	1.546	8.768	1284.004	62.796	0	1276	51	0	17	23	0
366	366	366	67	93330	255	0	255	255	255	1206.109	70.672	0	10.595	2.660	10.115	1206.111	70.672	0	1193	60	0	27	22	0
938	938	938	154	239190	255	0	255	255	255	1156.455	82.289	0	17.055	6.559	18.748	1156.455	82.289	0	1140	61	0	38	44	0
498	498	498	78	126990	255	0	255	255	255	1363.715	75.807	0	12.276	2.314	12.297	1363.716	75.807	0	1349	61	0	27	30	0
245	245	245	50	62475	255	0	255	255	255	1392.155	80.690	0	8.462	1.518	8.757	1392.156	80.690	0	1384	71	0	18	21	0
207	207	207	49	52785	255	0	255	255	255	1333.696	82.899	0	7.741	1.388	7.649	1333.697	82.899	0	1327	74	0	14	19	0
391	391	391	68	99705	255	0	255	255	255	1194.673	87.146	0	11.050	2.760	12.051	1194.674	87.146	0	1182	76	0	27	23	0
234	234	234	49	59670	255	0	255	255	255	1276.026	87.244	0	8.393	1.705	8.307	1276.027	87.244	0	1266	80	0	21	16	0
321	321	321	59	81855	255	0	255	255	255	1236.421	93.891	0	9.790	1.956	9.573	1236.422	93.891	0	1224	85	0	26	18	0
251	251	251	57	64005	255	0	255	255	255	1425.829	102.510	0	8.469	1.616	8.885	1425.829	102.510	0	1416	95	0	20	17	0
98	98	98	32	24990	255	0	255	255	255	1289.418	102.704	0	5.143	1.069	5.335	1289.419	102.704	0	1283	99	0	14	9	0
406	406	406	84	103530	255	0	255	255	255	1343.515	108.867	0	11.002	3.185	10.814	1343.515	108.867	0	1329	99	0	30	24	0
108	108	108	34	27540	255	0	255	255	255	1371.361	107.296	0	5.603	1.611	5.861	1371.362	107.296	0	1365	101	0	13	14	0
85	85	85	27	21675	255	0	255	255	255	1251.059	109.682	0	4.764	0.304	4.776	1251.059	109.682	0	1246	105	0	11	10	0
167	167	167	53	42585	255	0	255	255	255	1399.257	112.940	0	6.748	2.061	7.258	1399.259	112.940	0	1391	106	0	17	14	0
193	193	193	48	49215	255	0	255	255	255	1273.497	113.850	0	7.613	2.112	7.763	1273.499	113.850	0	1264	107	0	20	15	0
205	205	205	45	52275	255	0	255	255	255	1235.732	128.254	0	7.783	1.374	7.849	1235.733	128.254	0	1227	120	0	18	17	0
196	196	196	46	49980	255	0	255	255	255	1193.087	134.352	0	7.520	1.482	7.464	1193.088	134.352	0	1184	128	0	19	14	0
590	590	590	134	150450	255	0	255	255	255	1413.163	144.753	0	14.604	6.212	15.931	1413.162	144.753	0	1391	134	0	48	26	0
93	93	93	29	23715	255	0	255	255	255	1339.215	143.054	0	4.993	0.489	5.090	1339.216	143.054	0	1335	138	0	10	12	0
539	539	539	103	137445	255	0	255	255	255	1267.531	164.271	0	13.403	4.594	12.968	1267.532	164.271	0	1252	145	0	31	35	0
123	123	123	39	31365	255	0	255	255	255	1309.813	153.837	0	5.863	1.714	6.156	1309.814	153.837	0	1302	150	0	17	9	0
74	74	74	26	18870	255	0	255	255	255	1371.689	158.243	0	4.450	0.514	4.409	1371.690	158.243	0	1368	154	0	9	10	0
113	113	113	32	28815	255	0	255	255	255	1166.380	162.876	0	5.554	0.490	5.556	1166.381	162.876	0	1160	158	0	13	11	0
157	157	157	43	40035	255	0	255	255	255	1356.955	168.516	0	6.740	1.872	6.771	1356.957	168.516	0	1352	159	0	11	20	0
560	560	560	85	142800	255	0	255	255	255	1316.291	180.627	0	12.863	2.523	13.714	1316.291	180.627	0	1301	165	0	31	29	0
1064	1064	1064	137	271320	255	0	255	255	255	1160.211	193.080	0	18.088	5.158	19.191	1160.214	193.080	0	1144	167	0	35	48	0
790	790	790	105	201450	255	0	255	255	255	1199.583	183.813	0	15.835	3.509	15.462	1199.586	183.813	0	1183	170	0	41	30	0
261	261	261	54	66555	255	0	255	255	255	1234.847	184.307	0	8.715	1.325	8.457	1234.848	184.307	0	1226	175	0	19	19	0
971	971	971	164	247605	255	0	255	255	255	1118.424	212.180	0	19.234	7.141	19.550	1118.427	212.180	0	1086	189	0	51	48	0
339	339	339	68	86445	255	0	255	255	255	1266.130	200.425	0	10.745	3.659	11.121	1266.130	200.425	0	1253	189	0	28	22	0
594	594	594	93	151470	255	0	255	255	255	1317.224	209.394	0	13.617	3.521	14.773	1317.225	209.394	0	1300	198	0	34	24	0
208	208	208	43	53040	255	0	255	255	255	1431.514	212.125	0	7.758	0.573	7.609	1431.516	212.125	0	1424	203	0	17	19	0
265	265	265	65	67575	255	0	255	255	255	1404.996	216.642	0	9.008	3.166	9.383	1404.997	216.642	0	1393	207	0	23	23	0
353	353	353	84	90015	255	0	255	255	255	1229.521	223.584	0	11.347	4.503	10.836	1229.522	223.584	0	1217	208	0	27	32	0
510	510	510	81	130050	255	0	255	255	255	1276.265	224.188	0	12.491	3.036	12.678	1276.267	224.188	0	1263	209	0	27	31	0
58	58	58	28	14790	255	0	255	255	255	1299.379	232.776	0	4.011	1.340	4.272	1299.380	232.776	0	1297	228	0	7	12	0
632	632	632	86	161160	255	0	255	255	255	1171.204	241.941	0	13.881	2.437	13.921	1171.206	241.942	0	1154	230	0	35	24	0
14	14	14	11	3570	255	0	255	255	255	1381.643	233.429	0	1.719	0.512	1.698	1381.643	233.429	0	1380	231	0	4	5	0
647	647	647	94	164985	255	0	255	255	255	1069.403	247.236	0	14.458	4.233	13.664	1069.404	247.236	0	1050	233	0	39	28	0
468	468	468	97	119340	255	0	255	255	255	1111.286	248.624	0	12.944	5.355	13.149	1111.287	248.624	0	1101	233	0	22	40	0
79	79	79	27	20145	255	0	255	255	255	1270.418	246.291	0	4.563	0.378	4.574	1270.418	246.291	0	1266	242	0	10	10	0
122	122	122	38	31110	255	0	255	255	255	1333.541	250.115	0	5.945	1.967	6.435	1333.542	250.115	0	1326	244	0	16	13	0
3475	3475	3475	401	886125	255	0	255	255	255	1215.513	288.015	0	37.775	14.903	37.150	1215.517	288.015	0	1151	247	0	108	86	0
90	90	90	28	22950	255	0	255	255	255	1392.100	253.300	0	4.972	0.712	4.806	1392.101	253.300	0	1386	249	0	13	10	0
49	49	49	24	12495	255	0	255	255	255	1303.163	256.286	0	3.520	0.983	3.620	1303.163	256.286	0	1298	253	0	10	8	0
222	222	222	66	56610	255	0	255	255	255	1161.928	264.455	0	8.038	3.507	8.852	1161.929	264.455	0	1149	256	0	25	18	0
116	116	116	34	29580	255	0	255	255	255	1378.672	264.931	0	5.620	0.454	5.599	1378.674	264.931	0	1373	260	0	13	11	0
68	68	68	27	17340	255	0	255	255	255	1418.721	263.985	0	4.239	1.136	4.217	1418.721	263.985	0	1413	261	0	12	7	0
14841	14841	14841	1580	3784455	255	0	255	255	255	1309.665	412.042	0	104.544	54.240	104.049	1309.773	412.061	0	1194	262	0	265	333	0
2151	2151	2151	223	548505	255	0	255	255	255	1284.300	287.848	0	23.239	8.653	24.520	1284.296	287.848	0	1258	263	0	60	56	0
84	84	84	27	21420	255	0	255	255	255	1038.202	270.024	0	4.727	0.406	4.825	1038.203	270.024	0	1033	265	0	11	10	0
275	275	275	55	70125	255	0	255	255	255	1079.455	280.462	0	8.990	1.353	8.602	1079.456	280.462	0	1070	270	0	19	20	0
297	297	297	64	75735	255	0	255	255	255	1437.630	279.111	0	9.187	2.220	9.388	1437.631	279.111	0	1426	271	0	22	20	0
406	406	406	66	103530	255	0	255	255	255	1136.685	286.150	0	11.104	2.015	10.815	1136.686	286.150	0	1127	272	0	21	30	0
11	11	11	8	2805	255	0	255	255	255	1416.818	276.818	0	1.469	0.279	1.437	1416.818	276.818	0	1415	275	0	4	4	0
80	80	80	27	20400	255	0	255	255	255	1025.100	281.800	0	4.595	0.427	4.610	1025.100	281.800	0	1021	277	0	9	11	0
166	166	166	41	42330	255	0	255	255	255	1046.512	291.313	0	6.849	0.997	6.795	1046.513	291.313	0	1039	285	0	17	14	0
291	291	291	65	74205	255	0	255	255	255	1110.419	297.385	0	9.510	2.545	9.716	1110.420	297.385	0	1100	287	0	23	23	0
253	253	253	61	64515	255	0	255	255	255	1319.545	304.589	0	8.844	3.186	9.224	1319.546	304.589	0	1312	292	0	15	26	0
504	504	504	90	128520	255	0	255	255	255	1000.373	306.147	0	12.689	4.314	13.207	1000.374	306.147	0	982	295	0	34	23	0
38	38	38	18	9690	255	0	255	255	255	1063.526	315.684	0	3.038	0.403	3.014	1063.526	315.684	0	1061	312	0	6	8	0
256	256	256	53	65280	255	0	255	255	255	1046.367	325.840	0	8.630	1.074	8.694	1046.369	325.840	0	1039	316	0	17	20	0
1570	1570	1570	198	400350	255	0	255	255	255	1230.927	362.613	0	25.778	11.960	25.457	1230.934	362.613	0	1215	317	0	31	92	0
836	836	836	103	213180	255	0	255	255	255	1012.651	333.461	0	16.232	3.305	16.415	1012.652	333.461	0	990	320	0	42	30	0
62	62	62	22	15810	255	0	255	255	255	1305.935	324.306	0	4.026	0.272	4.036	1305.936	324.306	0	1302	320	0	9	9	0
128	128	128	37	32640	255	0	255	255	255	1098.992	327.734	0	5.938	0.905	6.071	1098.993	327.734	0	1094	321	0	11	14	0
684	684	684	91	174420	255	0	255	255	255	1126.214	336.478	0	14.359	2.287	14.744	1126.214	336.478	0	1112	322	0	28	34	0
65	65	65	23	16575	255	0	255	255	255	1319.723	325.692	0	4.118	0.389	4.090	1319.723	325.692	0	1315	322	0	10	9	0
935	935	935	145	238425	255	0	255	255	255	1274.957	346.575	0	17.503	5.164	17.414	1274.955	346.575	0	1259	326	0	41	45	0
110	110	110	36	28050	255	0	255	255	255	958.945	333.973	0	5.655	1.610	5.542	958.946	333.973	0	951	329	0	16	11	0
241	241	241	50	61455	255	0	255	255	255	1069.606	349.900	0	8.366	1.099	8.505	1069.607	349.900	0	1062	341	0	18	19	0
71	71	71	27	18105	255	0	255	255	255	1050.296	345.803	0	4.290	0.369	4.300	1050.296	345.803	0	1046	342	0	9	9	0
93	93	93	29	23715	255	0	255	255	255	1313.097	346.634	0	4.983	0.368	5.010	1313.097	346.634	0	1308	342	0	11	10	0
1862	1862	1862	225	474810	255	0	255	255	255	926.347	375.147	0	28.157	11.731	29.152	926.350	375.146	0	886	343	0	72	71	0
186	186	186	43	47430	255	0	255	255	255	1104.876	353.984	0	7.227	0.735	7.300	1104.877	353.984	0	1099	346	0	14	17	0
139	139	139	36	35445	255	0	255	255	255	1034.518	353.799	0	6.242	0.742	6.204	1034.519	353.799	0	1028	348	0	15	13	0
268	268	268	70	68340	255	0	255	255	255	1417.067	360.534	0	9.872	3.806	9.884	1417.069	360.534	0	1411	348	0	13	31	0
1011	1011	1011	163	257805	255	0	255	255	255	1001.216	375.269	0	15.959	6.948	17.139	1001.216	375.270	0	982	355	0	45	43	0
15	15	15	11	3825	255	0	255	255	255	1314.067	364.133	0	1.755	0.426	1.868	1314.067	364.133	0	1313	362	0	4	5	0
439	439	439	67	111945	255	0	255	255	255	1072.210	376.034	0	11.413	1.115	11.487	1072.211	376.034	0	1062	365	0	24	24	0
115	115	115	38	29325	255	0	255	255	255	1052.678	370.661	0	5.715	1.855	5.936	1052.679	370.661	0	1044	366	0	17	10	0
45	45	45	20	11475	255	0	255	255	255	1343.378	378.267	0	3.487	0.872	3.604	1343.378	378.267	0	1340	374	0	8	9	0
146	146	146	42	37230	255	0	255	255	255	1252.726	380.082	0	6.437	1.647	6.745	1252.727	380.082	0	1244	376	0	18	10	0
105	105	105	34	26775	255	0	255	255	255	1408.648	392.962	0	5.371	1.264	5.375	1408.648	392.962	0	1405	386	0	9	15	0
1020	1020	1020	141	260100	255	0	255	255	255	922.974	414.915	0	18.014	6.782	17.809	922.975	414.914	0	899	388	0	46	47	0
159	159	159	43	40545	255	0	255	255	255	1253.887	396.277	0	6.712	1.684	6.961	1253.888	396.277	0	1245	391	0	18	11	0
182	182	182	43	46410	255	0	255	255	255	1036.214	401.626	0	7.208	1.480	7.578	1036.215	401.626	0	1027	395	0	19	14	0
139	139	139	37	35445	255	0	255	255	255	1211.036	402.137	0	6.190	0.312	6.207	1211.037	402.137	0	1205	396	0	13	13	0
98	98	98	30	24990	255	0	255	255	255	1420.337	403.673	0	5.138	0.406	5.141	1420.338	403.673	0	1415	398	0	11	12	0
886	886	886	113	225930	255	0	255	255	255	1005.047	415.082	0	16.763	4.769	16.936	1005.048	415.083	0	980	403	0	49	27	0
413	413	413	78	105315	255	0	255	255	255	1250.729	418.712	0	11.927	3.906	11.646	1250.731	418.712	0	1232	407	0	34	22	0
36255	36255	36255	3391	9245025	255	0	255	255	255	1094.503	869.843	0	189.167	123.260	172.701	1094.754	869.850	0	981	414	0	254	824	0
90	90	90	30	22950	255	0	255	255	255	1438.633	419.956	0	4.928	0.594	4.824	1438.634	419.956	0	1434	415	0	10	12	0
56	56	56	23	14280	255	0	255	255	255	1397.946	421.411	0	3.802	0.469	3.890	1397.947	421.411	0	1394	418	0	9	8	0
60	60	60	23	15300	255	0	255	255	255	890.300	424.800	0	3.930	0.340	3.890	890.300	424.800	0	887	421	0	8	9	0
4754	4754	4754	603	1212270	255	0	255	255	255	867.066	469.302	0	41.021	16.348	41.997	867.066	469.298	0	793	426	0	139	92	0
90	90	90	29	22950	255	0	255	255	255	952.178	433.222	0	4.893	0.430	4.921	952.178	433.222	0	948	428	0	10	11	0
211	211	211	60	53805	255	0	255	255	255	1392.772	444.673	0	8.466	3.541	8.916	1392.774	444.673	0	1388	430	0	12	28	0
46	46	46	20	11730	255	0	255	255	255	942.239	436.609	0	3.374	0.334	3.419	942.239	436.609	0	939	433	0	7	8	0
144	144	144	38	36720	255	0	255	255	255	981.986	441.035	0	6.353	0.858	6.430	981.987	441.035	0	976	434	0	13	16	0
125	125	125	34	31875	255	0	255	255	255	1406.936	440.536	0	5.891	0.617	5.957	1406.937	440.536	0	1401	435	0	13	12	0
64	64	64	24	16320	255	0	255	255	255	1438.844	448.062	0	4.060	0.243	4.096	1438.844	448.062	0	1435	444	0	9	9	0
45	45	45	19	11475	255	0	255	255	255	929.600	448.333	0	3.453	0.669	3.615	929.600	448.333	0	926	445	0	8	8	0
171	171	171	42	43605	255	0	255	255	255	961.088	457.316	0	7.030	1.365	6.716	961.088	457.316	0	955	449	0	13	19	0
22	22	22	12	5610	255	0	255	255	255	862.000	455.864	0	2.243	0.231	2.179	862.000	455.864	0	860	453	0	5	6	0
338	338	338	60	86190	255	0	255	255	255	1389.302	476.891	0	9.921	0.848	9.744	1389.302	476.891	0	1380	466	0	20	22	0
221	221	221	47	56355	255	0	255	255	255	1412.819	485.204	0	8.047	1.365	8.288	1412.820	485.204	0	1404	477	0	18	18	0
206	206	206	44	52530	255	0	255	255	255	930.563	486.262	0	7.684	0.951	7.684	930.564	486.262	0	923	478	0	15	19	0
997	997	997	130	254235	255	0	255	255	255	765.021	516.999	0	20.084	8.190	20.192	765.022	516.999	0	742	491	0	49	51	0
1089	1089	1089	119	277695	255	0	255	255	255	871.799	520.420	0	18.741	3.963	17.869	871.799	520.419	0	854	499	0	37	45	0
77	77	77	27	19635	255	0	255	255	255	794.714	507.065	0	4.510	0.450	4.416	794.714	507.065	0	790	503	0	11	9	0
1215	1215	1215	231	309825	255	0	255	255	255	804.645	528.566	0	21.857	11.162	20.415	804.646	528.567	0	768	506	0	77	50	0
41	41	41	21	10455	255	0	255	255	255	1432.171	527.829	0	3.342	1.049	3.175	1432.171	527.829	0	1428	525	0	10	6	0
