Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
20614	20614	20614	10272	5256570	255	0	255	255	255	759.247	550.175	0	725.814	112.723	740.829	759.244	550.244	0	0	0	0	1511	1096	0
18	18	18	11	4590	255	0	255	255	255	98.111	135.111	0	2.043	0.382	2.088	98.111	135.111	0	96	133	0	5	5	0
103	103	103	31	26265	255	0	255	255	255	92.913	147.592	0	5.309	0.900	5.283	92.913	147.592	0	86	143	0	14	10	0
62	62	62	24	15810	255	0	255	255	255	278.597	256.355	0	4.026	0.533	3.899	278.597	256.355	0	274	252	0	9	10	0
866	866	866	130	220830	255	0	255	255	255	1034.028	290.039	0	15.393	5.184	17.142	1034.029	290.039	0	1013	273	0	42	32	0
83	83	83	27	21165	255	0	255	255	255	1005.494	315.277	0	4.700	0.271	4.684	1005.494	315.277	0	1001	310	0	10	11	0
54	54	54	21	13770	255	0	255	255	255	1025.333	319.852	0	3.719	0.372	3.764	1025.333	319.852	0	1022	316	0	8	9	0
584	584	584	117	148920	255	0	255	255	255	1015.557	334.676	0	14.837	6.832	15.111	1015.559	334.677	0	990	325	0	50	20	0
48	48	48	25	12240	255	0	255	255	255	1049.542	337.708	0	3.481	1.078	3.658	1049.542	337.708	0	1047	333	0	7	11	0
73	73	73	26	18615	255	0	255	255	255	1006.630	379.041	0	4.393	0.371	4.364	1006.630	379.041	0	1002	375	0	10	9	0
82	82	82	28	20910	255	0	255	255	255	956.756	390.232	0	4.667	0.530	4.768	956.756	390.232	0	952	386	0	11	10	0
424	424	424	89	108120	255	0	255	255	255	981.491	420.682	0	11.778	4.766	11.693	981.492	420.682	0	970	406	0	26	33	0
280	280	280	59	71400	255	0	255	255	255	934.896	423.357	0	9.100	2.104	9.019	934.897	423.357	0	927	412	0	17	24	0
2539	2539	2539	326	647445	255	0	255	255	255	924.352	466.717	0	26.307	12.129	25.016	924.357	466.718	0	878	434	0	89	71	0
130	130	130	37	33150	255	0	255	255	255	241.077	444.131	0	5.993	0.641	6.139	241.077	444.131	0	235	438	0	13	14	0
21	21	21	13	5355	255	0	255	255	255	258.095	443.333	0	2.159	0.435	2.122	258.095	443.333	0	256	441	0	5	6	0
100	100	100	30	25500	255	0	255	255	255	233.440	463.210	0	5.207	0.428	5.234	233.440	463.210	0	228	458	0	11	12	0
31	31	31	16	7905	255	0	255	255	255	248.677	464.387	0	2.720	0.421	2.702	248.677	464.387	0	246	461	0	6	7	0
56	56	56	23	14280	255	0	255	255	255	168.536	465.768	0	3.811	0.658	3.677	168.536	465.768	0	164	463	0	10	7	0
241	241	241	49	61455	255	0	255	255	255	198.826	477.668	0	8.322	1.049	8.506	198.826	477.668	0	190	468	0	18	19	0
94	94	94	32	23970	255	0	255	255	255	139.904	476.436	0	5.080	1.033	5.085	139.904	476.436	0	135	470	0	10	13	0
245	245	245	51	62475	255	0	255	255	255	898.167	497.731	0	8.496	1.672	8.629	898.169	497.730	0	887	490	0	22	16	0
162	162	162	39	41310	255	0	255	255	255	866.982	504.333	0	6.788	0.797	6.667	866.982	504.333	0	861	497	0	14	16	0
118	118	118	44	30090	255	0	255	255	255	182.042	507.297	0	5.544	1.991	5.992	182.042	507.297	0	173	502	0	17	12	0
46	46	46	21	11730	255	0	255	255	255	903.630	511.283	0	3.365	0.375	3.381	903.630	511.283	0	900	508	0	8	8	0
763	763	763	123	194565	255	0	255	255	255	149.039	533.809	0	15.922	6.563	14.513	149.040	533.809	0	129	512	0	40	45	0
284	284	284	61	72420	255	0	255	255	255	879.532	525.937	0	9.313	2.828	9.951	879.533	525.937	0	870	515	0	20	24	0
682	682	682	126	173910	255	0	255	255	255	839.752	532.054	0	15.335	6.656	14.323	839.753	532.054	0	815	521	0	52	24	0
121	121	121	37	30855	255	0	255	255	255	874.744	541.785	0	6.239	2.033	6.373	874.744	541.785	0	868	534	0	15	16	0
2514	2514	2514	392	641070	255	0	255	255	255	787.844	589.053	0	28.869	13.706	26.446	787.847	589.052	0	762	546	0	63	98	0
83	83	83	29	21165	255	0	255	255	255	851.590	559.000	0	4.701	0.452	4.679	851.590	559.000	0	847	554	0	10	11	0
52	52	52	21	13260	255	0	255	255	255	238.481	559.904	0	3.629	0.515	3.649	238.481	559.904	0	234	557	0	9	8	0
282	282	282	61	71910	255	0	255	255	255	828.344	586.801	0	9.225	3.146	9.898	828.345	586.802	0	819	574	0	19	26	0
39	39	39	18	9945	255	0	255	255	255	257.692	583.744	0	3.107	0.398	3.123	257.692	583.744	0	255	580	0	7	8	0
136	136	136	39	34680	255	0	255	255	255	156.199	585.265	0	6.172	1.389	6.657	156.199	585.265	0	148	581	0	16	11	0
118	118	118	38	30090	255	0	255	255	255	753.237	592.508	0	5.844	1.716	6.169	753.238	592.509	0	745	587	0	16	11	0
60	60	60	29	15300	255	0	255	255	255	248.033	598.717	0	3.919	1.375	4.383	248.033	598.717	0	244	594	0	9	11	0
297	297	297	61	75735	255	0	255	255	255	273.690	606.616	0	9.436	2.499	10.326	273.691	606.616	0	261	598	0	26	19	0
128	128	128	34	32640	255	0	255	255	255	729.531	604.734	0	5.942	0.349	5.889	729.532	604.735	0	724	599	0	13	13	0
49	49	49	20	12495	255	0	255	255	255	751.469	603.286	0	3.504	0.333	3.571	751.469	603.286	0	748	600	0	8	8	0
274	274	274	57	69870	255	0	255	255	255	131.814	613.697	0	8.930	1.362	8.819	131.814	613.697	0	122	605	0	22	18	0
62	62	62	25	15810	255	0	255	255	255	157.839	617.468	0	4.085	0.809	4.050	157.839	617.468	0	153	614	0	11	8	0
52	52	52	21	13260	255	0	255	255	255	703.173	625.038	0	3.630	0.465	3.730	703.173	625.038	0	699	622	0	9	7	0
191	191	191	61	48705	255	0	255	255	255	747.728	629.398	0	7.129	2.858	7.708	747.729	629.398	0	738	622	0	21	17	0
80	80	80	27	20400	255	0	255	255	255	235.625	633.412	0	4.594	0.286	4.622	235.625	633.412	0	231	629	0	10	10	0
39	39	39	18	9945	255	0	255	255	255	301.231	639.872	0	3.108	0.368	3.110	301.231	639.872	0	298	637	0	7	7	0
92	92	92	28	23460	255	0	255	255	255	280.489	645.174	0	5.001	0.570	4.853	280.489	645.174	0	276	639	0	10	13	0
14	14	14	12	3570	255	0	255	255	255	257.643	643.500	0	1.659	0.541	1.675	257.643	643.500	0	256	642	0	5	4	0
452	452	452	75	115260	255	0	255	255	255	665.909	653.777	0	11.562	2.814	11.972	665.911	653.777	0	653	642	0	28	26	0
856	856	856	126	218280	255	0	255	255	255	720.140	667.259	0	17.378	6.098	16.411	720.142	667.259	0	703	642	0	36	50	0
150	150	150	37	38250	255	0	255	255	255	689.887	655.240	0	6.475	0.313	6.470	689.887	655.240	0	683	649	0	14	14	0
16	16	16	12	4080	255	0	255	255	255	102.688	652.125	0	1.859	0.512	1.815	102.688	652.125	0	100	650	0	5	5	0
23	23	23	14	5865	255	0	255	255	255	132.217	655.391	0	2.239	0.485	2.280	132.217	655.391	0	130	653	0	6	5	0
113	113	113	33	28815	255	0	255	255	255	750.451	658.434	0	5.540	0.380	5.619	750.452	658.433	0	745	653	0	12	12	0
434	434	434	79	110670	255	0	255	255	255	319.509	670.171	0	11.719	3.497	12.002	319.510	670.171	0	308	655	0	25	31	0
33	33	33	19	8415	255	0	255	255	255	105.333	659.788	0	2.860	0.816	2.867	105.333	659.788	0	102	657	0	8	6	0
66	66	66	23	16830	255	0	255	255	255	296.197	664.682	0	4.166	0.407	4.209	296.197	664.682	0	292	660	0	9	10	0
1279	1279	1279	193	326145	255	0	255	255	255	643.459	681.032	0	22.751	8.894	20.827	643.460	681.031	0	606	661	0	77	41	0
