Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
15607	15607	15607	10099	3979785	255	0	255	255	255	729.668	553.014	0	716.738	109.463	731.426	729.712	553.063	0	0	0	0	1471	1082	0
19122	19122	19122	1217	4876110	255	0	255	255	255	531.406	240.364	0	98.763	58.269	88.927	531.361	240.368	0	420	84	0	228	352	0
373	373	373	67	95115	255	0	255	255	255	897.971	317.453	0	10.602	2.178	11.012	897.972	317.453	0	884	309	0	27	20	0
12	12	12	10	3060	255	0	255	255	255	988.167	313.500	0	1.726	0.694	1.716	988.167	313.500	0	987	311	0	3	6	0
31	31	31	21	7905	255	0	255	255	255	1042.161	314.323	0	2.628	0.911	2.736	1042.161	314.323	0	1039	312	0	8	7	0
154	154	154	39	39270	255	0	255	255	255	431.377	321.740	0	6.550	0.548	6.467	431.377	321.740	0	424	316	0	15	13	0
139	139	139	37	35445	255	0	255	255	255	965.086	330.655	0	6.229	1.006	6.088	965.087	330.655	0	960	323	0	11	16	0
242	242	242	65	61710	255	0	255	255	255	824.285	335.000	0	8.101	3.380	9.091	824.286	335.000	0	814	324	0	22	23	0
2217	2217	2217	300	565335	255	0	255	255	255	374.267	360.643	0	29.318	11.381	27.351	374.268	360.643	0	333	330	0	84	63	0
587	587	587	97	149685	255	0	255	255	255	911.470	353.618	0	13.839	4.990	13.777	911.472	353.618	0	894	340	0	37	31	0
566	566	566	103	144330	255	0	255	255	255	713.546	367.606	0	14.234	4.117	13.095	713.547	367.606	0	703	349	0	24	42	0
1018	1018	1018	136	259590	255	0	255	255	255	755.986	374.035	0	18.122	5.528	16.282	755.988	374.035	0	738	354	0	42	44	0
11	11	11	9	2805	255	0	255	255	255	338.000	358.273	0	1.493	0.437	1.273	338.000	358.273	0	337	356	0	3	5	0
539	539	539	79	137445	255	0	255	255	255	832.625	366.696	0	12.753	2.829	13.136	832.627	366.696	0	817	356	0	33	22	0
237	237	237	52	60435	255	0	255	255	255	689.675	366.873	0	8.350	1.595	8.299	689.676	366.873	0	680	359	0	22	15	0
1229	1229	1229	231	313395	255	0	255	255	255	281.468	396.138	0	20.743	6.565	20.196	281.469	396.138	0	253	369	0	56	53	0
128	128	128	35	32640	255	0	255	255	255	607.992	389.141	0	5.927	0.432	5.948	607.992	389.141	0	602	383	0	13	13	0
309	309	309	79	78795	255	0	255	255	255	232.618	396.450	0	10.370	3.918	10.197	232.618	396.450	0	218	389	0	32	17	0
110	110	110	33	28050	255	0	255	255	255	652.327	393.927	0	5.490	0.720	5.665	652.327	393.927	0	646	389	0	13	11	0
298	298	298	83	75990	255	0	255	255	255	320.013	399.443	0	9.341	2.227	9.128	320.014	399.443	0	307	390	0	27	21	0
147	147	147	40	37485	255	0	255	255	255	381.898	397.605	0	6.463	1.299	6.126	381.898	397.605	0	374	392	0	17	13	0
297	297	297	56	75735	255	0	255	255	255	681.354	403.071	0	9.276	0.924	9.386	681.355	403.071	0	673	393	0	18	22	0
484	484	484	73	123420	255	0	255	255	255	535.190	406.122	0	12.012	2.136	11.962	535.191	406.122	0	520	396	0	31	21	0
208	208	208	47	53040	255	0	255	255	255	475.962	412.697	0	7.727	1.139	7.882	475.962	412.697	0	467	404	0	20	16	0
220	220	220	79	56100	255	0	255	255	255	208.964	414.291	0	9.210	3.769	9.208	208.964	414.291	0	193	405	0	29	21	0
79	79	79	39	20145	255	0	255	255	255	403.595	409.392	0	4.950	1.465	4.868	403.595	409.392	0	398	405	0	14	11	0
11	11	11	10	2805	255	0	255	255	255	231.636	413.636	0	1.503	0.664	1.591	231.636	413.636	0	230	412	0	5	4	0
260	260	260	57	66300	255	0	255	255	255	417.908	427.327	0	8.736	1.154	8.820	417.908	427.327	0	408	419	0	21	19	0
474	474	474	100	120870	255	0	255	255	255	390.871	437.156	0	11.871	3.068	12.095	390.872	437.156	0	378	421	0	26	34	0
657	657	657	106	167535	255	0	255	255	255	354.895	441.510	0	14.087	3.672	14.260	354.896	441.510	0	341	422	0	28	40	0
560	560	560	89	142800	255	0	255	255	255	315.659	440.095	0	13.537	4.080	12.649	315.660	440.095	0	297	430	0	38	24	0
66	66	66	24	16830	255	0	255	255	255	534.530	434.152	0	4.139	0.457	4.108	534.530	434.152	0	531	430	0	8	10	0
149	149	149	38	37995	255	0	255	255	255	648.007	440.295	0	6.447	0.769	6.335	648.007	440.295	0	641	434	0	14	14	0
261	261	261	52	66555	255	0	255	255	255	576.261	443.962	0	8.671	1.105	8.758	576.261	443.962	0	566	436	0	21	16	0
575	575	575	92	146625	255	0	255	255	255	274.190	450.028	0	12.886	3.314	13.741	274.191	450.028	0	257	438	0	34	25	0
110	110	110	32	28050	255	0	255	255	255	426.127	448.518	0	5.469	0.361	5.476	426.127	448.518	0	421	443	0	11	12	0
194	194	194	44	49470	255	0	255	255	255	311.933	459.211	0	7.425	0.728	7.283	311.933	459.211	0	304	452	0	17	16	0
360	360	360	63	91800	255	0	255	255	255	385.394	467.672	0	10.319	1.945	10.500	385.395	467.672	0	376	456	0	21	26	0
