"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",15,16,1.63473019508051,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.0028849342481353,1.81655891979836,909.0273,13.3691,3.2372,3
"2","26B.1.4",15,16,4.75375048075736,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00838930950825875,5.28250341512181,909.0273,13.3691,3.2372,3
"3","26B.1.4",15,16,1.85230348181924,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00326890258020678,2.05833257512356,909.0273,13.3691,3.2372,3
"4","26B.1.4",15,16,2.43684273640582,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00430048401181619,2.70788930325339,909.0273,13.3691,3.2372,3
"5","26B.1.4",15,16,1.49009258766018,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00262968112534418,1.65583347612064,909.0273,13.3691,3.2372,3
"6","26B.1.4",15,16,1.98054553664722,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00349522120889416,2.20083881211123,909.0273,13.3691,3.2372,3
"7","26B.1.4",15,16,2.76679469879766,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00488277564587804,3.0745413551893,909.0273,13.3691,3.2372,3
"8","26B.1.4",15,16,2.1601670561363,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00381221313504539,2.40043937885769,909.0273,13.3691,3.2372,3
"9","26B.1.4",15,16,1.56884952721152,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00276866956078981,1.74335043853348,909.0273,13.3691,3.2372,3
"10","26B.1.4",15,16,1.65943882502884,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00292853946994926,1.84401585566687,909.0273,13.3691,3.2372,3
"11","26B.1.4",15,16,1.35346049307072,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00238855594746356,1.50400398712964,909.0273,13.3691,3.2372,3
"12","26B.1.4",15,16,1.04183476219187,"Yes",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00183860602525739,1.1577165674868,909.0273,13.3691,3.2372,3
"13","26B.1.4",15,16,1.34672069562366,"Yes",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.0023766617079499,1.49651453155653,909.0273,13.3691,3.2372,3
"14","26B.1.4",15,16,1.39283469953109,"Yes",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.00245804264138559,1.54775773081824,909.0273,13.3691,3.2372,3
"15","26B.1.4",15,16,21.1311054684755,"Yes",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.0372916888979114,23.4814884067573,909.0273,13.3691,3.2372,3
"16","26B.1.4",15,16,1.61409650169997,"No",909.0273,13.3691,3.2372,"26B.1.4",566.643831185104,566.643831185104,629.670822124457,63.0269909393525,0.0028485203806493,1.79363016992171,909.0273,13.3691,3.2372,3
