"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","tsqrt","tsqrtnorm","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",32,33,1.89308831147845,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00208913641872376,1.17298570240582,0.00522692524347218,1.89706429999469,909.0273,13.3691,3.2372,1
"2","26B.1.4",32,33,2.16137350339139,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00238520520834715,1.21250197804107,0.00540301316868922,2.16548343749436,909.0273,13.3691,3.2372,1
"3","26B.1.4",32,33,2.71305935584918,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00299402361321286,1.28340824151053,0.00571897758128918,2.71740963600982,909.0273,13.3691,3.2372,1
"4","26B.1.4",32,33,2.23363373023155,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00246494869976363,1.22251160319681,0.00544761691986613,2.23777759326868,909.0273,13.3691,3.2372,1
"5","26B.1.4",32,33,17.2193023103543,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0190025321816504,2.03706031287802,0.00907731607471347,17.2262071928216,909.0273,13.3691,3.2372,1
"6","26B.1.4",32,33,1.76563970738668,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00194848924515599,1.15272449475082,0.00513663955837136,1.76954701788852,909.0273,13.3691,3.2372,1
"7","26B.1.4",32,33,1.15555013970006,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00127521883996177,1.03680527616903,0.00462009354373027,1.1590645268432,909.0273,13.3691,3.2372,1
"8","26B.1.4",32,33,14.6329320447895,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0161483175729954,1.95583781602532,0.00871538163828645,14.6395616129762,909.0273,13.3691,3.2372,1
"9","26B.1.4",32,33,1.2539356812508,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00138379318204778,1.05820257779822,0.0047154417613585,1.25752259734752,909.0273,13.3691,3.2372,1
"10","26B.1.4",32,33,15.3252453166145,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0169123267639907,1.97857199987978,0.00881668711816986,15.331951945292,909.0273,13.3691,3.2372,1
"11","26B.1.4",32,33,1.76158707513441,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00194401692256091,1.15206246914164,0.0051336895152793,1.76549214161382,909.0273,13.3691,3.2372,1
"12","26B.1.4",32,33,1.54124006378453,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00170085078848422,1.11421133542768,0.00496502160577476,1.54501682889363,909.0273,13.3691,3.2372,1
"13","26B.1.4",32,33,1.46760788709902,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00161959326818213,1.10065829071129,0.0049046280720695,1.47133871238972,909.0273,13.3691,3.2372,1
"14","26B.1.4",32,33,1.28203557292729,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00141480309675045,1.06408180943103,0.00474164012351308,1.28564241744889,909.0273,13.3691,3.2372,1
"15","26B.1.4",32,33,1.42301931135528,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00157038710232053,1.0922013234597,0.00486694309814367,1.42672147064894,909.0273,13.3691,3.2372,1
"16","26B.1.4",32,33,1.23979140001217,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0013681841199279,1.05520576404176,0.00470208770133755,1.24336815801654,909.0273,13.3691,3.2372,1
"17","26B.1.4",32,33,44.9963200641416,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0496561361583469,2.58996711188911,0.0115411163572838,45.0050990965486,909.0273,13.3691,3.2372,1
"18","26B.1.4",32,33,4.28446560988649,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00472816460072748,1.43871299159785,0.00641102891405271,4.28934231581822,909.0273,13.3691,3.2372,1
"19","26B.1.4",32,33,1.16073964282776,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.0012809457677091,1.03796737774926,0.00462527196838856,1.16425796906626,909.0273,13.3691,3.2372,1
"20","26B.1.4",32,33,7.87771751313293,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00869353344654641,1.67532897931708,0.00746541011979301,7.88339625991477,909.0273,13.3691,3.2372,1
"21","26B.1.4",32,33,2.68715302590907,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00296543442536293,1.28033347279291,0.00570527614725206,2.69149288373883,909.0273,13.3691,3.2372,1
