"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","tsqrt","tsqrtnorm","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",32,33,1.03617498210251,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00114348119850268,1.60225493915155,0.00105270232348281,1.03697574586977,909.0273,13.3691,3.2372,2
"2","26B.1.4",32,33,0.967358091920576,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00106753763547359,1.56917903745681,0.00103097102610027,0.968142325245028,909.0273,13.3691,3.2372,2
"3","26B.1.4",32,33,1.43698283166976,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00158579668392627,1.78114264521421,0.00117023387181081,1.43787299868362,909.0273,13.3691,3.2372,2
"4","26B.1.4",32,33,1.08904336757789,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00120182463067436,1.62716012533602,0.00106906535456014,1.08985657828493,909.0273,13.3691,3.2372,2
"5","26B.1.4",32,33,0.94118226535113,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00103865104194024,1.55639619094732,0.00102257252977334,0.941960110153957,909.0273,13.3691,3.2372,2
"6","26B.1.4",32,33,1.16173819671152,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00128204773177067,1.66071791230631,0.00109111325683297,1.16256817869462,909.0273,13.3691,3.2372,2
"7","26B.1.4",32,33,1.01577757755189,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00112097144001135,1.59253002953636,0.00104631293144698,1.01657348107185,909.0273,13.3691,3.2372,2
"8","26B.1.4",32,33,1.4667282678253,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00161862255559139,1.79357475836809,0.00117840193176375,1.46762464807371,909.0273,13.3691,3.2372,2
"9","26B.1.4",32,33,0.285135438012205,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000314664046155794,1.19227967511178,0.000783343245548751,0.28573130720939,909.0273,13.3691,3.2372,2
"10","26B.1.4",32,33,1.06422361576464,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00117443454691422,1.6155215836803,0.0010614186813975,1.06503100984272,909.0273,13.3691,3.2372,2
"11","26B.1.4",32,33,0.0905726739571224,"Yes",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,9.99523744126035e-05,1.06389819623311,0.000698994945034668,0.0911043815566979,909.0273,13.3691,3.2372,2
"12","26B.1.4",32,33,0.717858835207097,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000792200251325061,1.44247052489282,0.000947721886202593,0.718579743037343,909.0273,13.3691,3.2372,2
"13","26B.1.4",32,33,1.52005963495505,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00167747691576864,1.81559987043221,0.00119287271670459,1.52096702275993,909.0273,13.3691,3.2372,2
"14","26B.1.4",32,33,1.20611204670422,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00133101693489587,1.68082484545498,0.00110432377329107,1.20695207758974,909.0273,13.3691,3.2372,2
"15","26B.1.4",32,33,0.291906286125616,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000322136082876747,1.19654805486885,0.000786147626535811,0.292504288543783,909.0273,13.3691,3.2372,2
"16","26B.1.4",32,33,1.20170424650607,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00132615266318462,1.67884004682808,0.00110301973479187,1.20254328544281,909.0273,13.3691,3.2372,2
"17","26B.1.4",32,33,0.232357741742591,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000256420694958363,1.15856824171975,0.000761194395579521,0.232936762875375,909.0273,13.3691,3.2372,2
"18","26B.1.4",32,33,0.436476618381774,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000481678109707739,1.28479637779125,0.000844127921876989,0.437118724929559,909.0273,13.3691,3.2372,2
"19","26B.1.4",32,33,1.23321962740623,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.00136093177496154,1.69297151074511,0.00111230429028685,1.23406572886718,909.0273,13.3691,3.2372,2
"20","26B.1.4",32,33,0.130393219740194,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.000143896733428746,1.0911197420996,0.000716879854534535,0.130938531933575,909.0273,13.3691,3.2372,2
