"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","tsqrt","tsqrtnorm","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",32,33,103.839392641008,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.114592993654409,3.19220324557894,0.111985082358941,103.924576832614,909.0273,13.3691,3.2372,1
"2","26B.1.4",32,33,98.9084644004019,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.109151418793319,3.15361276480925,0.110631296952811,98.9926188020304,909.0273,13.3691,3.2372,1
"3","26B.1.4",32,33,103.839392641008,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.114592993654409,3.19220324557894,0.111985082358941,103.924576832614,909.0273,13.3691,3.2372,1
"4","26B.1.4",32,33,98.9084644004019,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.109151418793319,3.15361276480925,0.110631296952811,98.9926188020304,909.0273,13.3691,3.2372,1
"5","26B.1.4",32,33,101.466917304864,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.1119748249207,3.17381140577142,0.111339881681813,101.551610708796,909.0273,13.3691,3.2372,1
"6","26B.1.4",32,33,103.839392641008,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.114592993654409,3.19220324557894,0.111985082358941,103.924576832614,909.0273,13.3691,3.2372,1
"7","26B.1.4",32,33,103.839392641008,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.114592993654409,3.19220324557894,0.111985082358941,103.924576832614,909.0273,13.3691,3.2372,1
"8","26B.1.4",32,33,98.9084644004019,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.109151418793319,3.15361276480925,0.110631296952811,98.9926188020304,909.0273,13.3691,3.2372,1
"9","26B.1.4",32,33,92.6084217155652,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020865,0.102198944081705,3.10214876443746,0.108825898023988,92.6912027963456,909.0273,13.3691,3.2372,1
"10","26B.10.4",32,33,63.5167478767808,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0667685340564239,2.8230727073926,0.070257135577625,64.1855182605319,1028.765,14.221,7.089,1
"11","26B.10.4",32,33,66.7121661244459,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0701275440691474,2.85792784993211,0.0711245671774427,67.3891934995918,1028.765,14.221,7.089,1
"12","26B.10.4",32,33,63.5167478767808,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0667685340564239,2.8230727073926,0.070257135577625,64.1855182605319,1028.765,14.221,7.089,1
"13","26B.10.4",32,33,71.9255970697509,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0756078804096932,2.91219779656267,0.07247517036532,72.6154806965048,1028.765,14.221,7.089,1
"14","26B.10.4",32,33,71.9255970697509,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0756078804096932,2.91219779656267,0.07247517036532,72.6154806965048,1028.765,14.221,7.089,1
"15","26B.10.4",32,33,71.9255970697509,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0756078804096932,2.91219779656267,0.07247517036532,72.6154806965048,1028.765,14.221,7.089,1
"16","26B.10.4",32,33,69.4537297821527,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0730094640755457,2.88684783717017,0.0718442919861475,70.1376081430747,1028.765,14.221,7.089,1
"17","26B.10.4",32,33,71.9255970697509,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0756078804096932,2.91219779656267,0.07247517036532,72.6154806965048,1028.765,14.221,7.089,1
"18","26B.10.4",32,33,59.3338744880557,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0623715154173305,2.77540059556517,0.0690707311271973,59.9913516109434,1028.765,14.221,7.089,1
"19","26B.10.4",32,33,71.9255970697509,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0756078804096932,2.91219779656267,0.07247517036532,72.6154806965048,1028.765,14.221,7.089,1
"20","26B.10.4",32,33,69.4537297821527,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0730094640755457,2.88684783717017,0.0718442919861475,70.1376081430747,1028.765,14.221,7.089,1
"21","26B.10.4",32,33,69.4537297821527,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062502,951.297625062502,960.816521303471,9.51889624096839,0.0730094640755457,2.88684783717017,0.0718442919861475,70.1376081430747,1028.765,14.221,7.089,1
