"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","tsqrt","tsqrtnorm","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",21,22,91.9420932823726,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.110719628211668,9.58864397516002,0.111052959518657,94.1116284291413,909.0273,13.3691,3.2372,2
"2","26B.1.4",21,22,96.9995462918945,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.116809975917723,9.84883476822992,0.114066415611591,99.2279524398071,909.0273,13.3691,3.2372,2
"3","26B.1.4",21,22,96.9995462918945,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.116809975917723,9.84883476822992,0.114066415611591,99.2279524398071,909.0273,13.3691,3.2372,2
"4","26B.1.4",21,22,86.2810110254206,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.103902370735917,9.28875723794204,0.107579756240412,88.3826935312809,909.0273,13.3691,3.2372,2
"5","26B.1.4",21,22,101.636934765359,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.122394468388197,10.0815145075211,0.116761246469349,103.917987238825,909.0273,13.3691,3.2372,2
"6","26B.1.4",21,22,91.9420932823726,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.110719628211668,9.58864397516002,0.111052959518657,94.1116284291413,909.0273,13.3691,3.2372,2
"7","26B.1.4",21,22,101.636934765359,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.122394468388197,10.0815145075211,0.116761246469349,103.917987238825,909.0273,13.3691,3.2372,2
"8","26B.1.4",21,22,91.9420932823726,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.110719628211668,9.58864397516002,0.111052959518657,94.1116284291413,909.0273,13.3691,3.2372,2
"9","26B.1.4",21,22,71.0243895087087,"No",909.0273,13.3691,3.2372,"26B.1.4",830.404642495753,830.404642495753,849.94068328361,19.5360407878566,0.0855298560172391,8.42759689998927,0.0976060410417365,72.9312251076413,909.0273,13.3691,3.2372,2
"10","26B.10.4",21,22,58.6175193794315,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.07887672849639,7.65620789813283,0.0751750386067127,60.735466779234,1028.765,14.221,7.089,2
"11","26B.10.4",21,22,54.1710359134366,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0728934649119873,7.36009754782072,0.0722675800694401,56.2070698967223,1028.765,14.221,7.089,2
"12","26B.10.4",21,22,54.1710359134366,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0728934649119873,7.36009754782072,0.0722675800694401,56.2070698967223,1028.765,14.221,7.089,2
"13","26B.10.4",21,22,58.6175193794315,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.07887672849639,7.65620789813283,0.0751750386067127,60.735466779234,1028.765,14.221,7.089,2
"14","26B.10.4",21,22,49.1896987081839,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0661904930624901,7.01353681876583,0.0688647576104751,51.1298631167739,1028.765,14.221,7.089,2
"15","26B.10.4",21,22,58.6175193794315,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.07887672849639,7.65620789813283,0.0751750386067127,60.735466779234,1028.765,14.221,7.089,2
"16","26B.10.4",21,22,54.1710359134366,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0728934649119873,7.36009754782072,0.0722675800694401,56.2070698967223,1028.765,14.221,7.089,2
"17","26B.10.4",21,22,58.6175193794315,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.07887672849639,7.65620789813283,0.0751750386067127,60.735466779234,1028.765,14.221,7.089,2
"18","26B.10.4",21,22,58.6175193794315,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.07887672849639,7.65620789813283,0.0751750386067127,60.735466779234,1028.765,14.221,7.089,2
"19","26B.10.4",21,22,54.1710359134366,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0728934649119873,7.36009754782072,0.0722675800694401,56.2070698967223,1028.765,14.221,7.089,2
"20","26B.10.4",21,22,43.3403522958323,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0583195132985412,6.58333899292998,0.0646407163362535,45.1615104837512,1028.765,14.221,7.089,2
"21","26B.10.4",21,22,43.3403522958323,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0583195132985412,6.58333899292998,0.0646407163362535,45.1615104837512,1028.765,14.221,7.089,2
"22","26B.10.4",21,22,43.3403522958323,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0583195132985412,6.58333899292998,0.0646407163362535,45.1615104837512,1028.765,14.221,7.089,2
"23","26B.10.4",21,22,54.1710359134366,"No",1028.765,14.221,7.089,"26B.10.4",743.153532060021,743.153532060021,771.327077947809,28.1735458877876,0.0728934649119873,7.36009754782072,0.0722675800694401,56.2070698967223,1028.765,14.221,7.089,2
"24","26B.11.4",21,22,34.3053421541797,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0390985001281854,5.85707624623239,0.0405651531888059,35.7727455278617,1439.063,16.83,9.348,2
"25","26B.11.4",21,22,38.2839308129851,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0436329789999358,6.18740097399426,0.04285292828689,39.83409213612,1439.063,16.83,9.348,2
"26","26B.11.4",21,22,34.3053421541797,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0390985001281854,5.85707624623239,0.0405651531888059,35.7727455278617,1439.063,16.83,9.348,2
"27","26B.11.4",21,22,38.2839308129851,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0436329789999358,6.18740097399426,0.04285292828689,39.83409213612,1439.063,16.83,9.348,2
"28","26B.11.4",21,22,38.2839308129851,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0436329789999358,6.18740097399426,0.04285292828689,39.83409213612,1439.063,16.83,9.348,2
"29","26B.11.4",21,22,29.6947628375429,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0338437285770854,5.44929012235014,0.0377408931163519,31.0600014606275,1439.063,16.83,9.348,2
"30","26B.11.4",21,22,23.79746572823,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0271224584393869,4.87826462261222,0.033786063795753,25.0196424020507,1439.063,16.83,9.348,2
"31","26B.11.4",21,22,38.2839308129851,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0436329789999358,6.18740097399426,0.04285292828689,39.83409213612,1439.063,16.83,9.348,2
"32","26B.11.4",21,22,29.6947628375429,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0338437285770854,5.44929012235014,0.0377408931163519,31.0600014606275,1439.063,16.83,9.348,2
"33","26B.11.4",21,22,41.8710535820397,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0477212961901672,6.47078461873363,0.0448155971129019,43.4922124641709,1439.063,16.83,9.348,2
"34","26B.11.4",21,22,48.2983488677659,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0550466160900076,6.94970135097659,0.0481324961579869,50.039493216888,1439.063,16.83,9.348,2
"35","26B.11.4",21,22,41.8710535820397,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0477212961901672,6.47078461873363,0.0448155971129019,43.4922124641709,1439.063,16.83,9.348,2
"36","26B.11.4",21,22,23.79746572823,"No",1439.063,16.83,9.348,"26B.11.4",877.408136928752,877.408136928752,913.582125150911,36.1739882221589,0.0271224584393869,4.87826462261222,0.033786063795753,25.0196424020507,1439.063,16.83,9.348,2
