"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","tsqrt","tsqrtnorm","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",32,33,100.423924828636,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.110823820208807,1.77921998795261,0.111078711520018,100.508419567097,909.0273,13.3691,3.2372,2
"2","26B.1.4",32,33,101.968477051427,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.112528326163277,1.78261781166946,0.111290841488766,102.053133151737,909.0273,13.3691,3.2372,2
"3","26B.1.4",32,33,101.968477051427,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.112528326163277,1.78261781166946,0.111290841488766,102.053133151737,909.0273,13.3691,3.2372,2
"4","26B.1.4",32,33,98.8150385336996,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.109048317749699,1.77563166216633,0.110854688292113,98.8993628634136,909.0273,13.3691,3.2372,2
"5","26B.1.4",32,33,103.466480041416,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.114181462249305,1.7858704831462,0.111493909439374,103.551290610329,909.0273,13.3691,3.2372,2
"6","26B.1.4",32,33,100.423924828636,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.110823820208807,1.77921998795261,0.111078711520018,100.508419567097,909.0273,13.3691,3.2372,2
"7","26B.1.4",32,33,103.466480041416,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.114181462249305,1.7858704831462,0.111493909439374,103.551290610329,909.0273,13.3691,3.2372,2
"8","26B.1.4",32,33,100.423924828636,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.110823820208807,1.77921998795261,0.111078711520018,100.508419567097,909.0273,13.3691,3.2372,2
"9","26B.1.4",32,33,95.2015755803723,"No",909.0273,13.3691,3.2372,"26B.1.4",906.158302785668,906.158302785668,906.918977241688,0.760674456020752,0.105060644798716,1.76738236387947,0.110339675291555,95.2855081528522,909.0273,13.3691,3.2372,2
"10","26B.10.4",32,33,69.8889234189921,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0734669377676627,1.70039979455249,0.0716835802526428,70.5712719815982,1028.765,14.221,7.089,2
"11","26B.10.4",32,33,68.2801636153778,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0717758163339172,1.69545715387805,0.0714752138551751,68.9605287598662,1028.765,14.221,7.089,2
"12","26B.10.4",32,33,68.2801636153778,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0717758163339172,1.69545715387805,0.0714752138551751,68.9605287598662,1028.765,14.221,7.089,2
"13","26B.10.4",32,33,69.8889234189921,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0734669377676627,1.70039979455249,0.0716835802526428,70.5712719815982,1028.765,14.221,7.089,2
"14","26B.10.4",32,33,66.555696596563,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0699630639697962,1.69004455499614,0.0712470354776134,67.233889734751,1028.765,14.221,7.089,2
"15","26B.10.4",32,33,69.8889234189921,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0734669377676627,1.70039979455249,0.0716835802526428,70.5712719815982,1028.765,14.221,7.089,2
"16","26B.10.4",32,33,68.2801636153778,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0717758163339172,1.69545715387805,0.0714752138551751,68.9605287598662,1028.765,14.221,7.089,2
"17","26B.10.4",32,33,69.8889234189921,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0734669377676627,1.70039979455249,0.0716835802526428,70.5712719815982,1028.765,14.221,7.089,2
"18","26B.10.4",32,33,69.8889234189921,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0734669377676627,1.70039979455249,0.0716835802526428,70.5712719815982,1028.765,14.221,7.089,2
"19","26B.10.4",32,33,68.2801636153778,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0717758163339172,1.69545715387805,0.0714752138551751,68.9605287598662,1028.765,14.221,7.089,2
"20","26B.10.4",32,33,64.6321644313633,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0679410551741015,1.68386041517949,0.0709863313277658,65.3078759537993,1028.765,14.221,7.089,2
"21","26B.10.4",32,33,64.6321644313633,"No",1028.765,14.221,7.089,"26B.10.4",951.297625062503,951.297625062502,960.816521303471,9.51889624096827,0.0679410551741015,1.68386041517949,0.0709863313277658,65.3078759537993,1028.765,14.221,7.089,2
