"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",26,27,1.12955397328118,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00126770365980537,1.13553064003836,909.0273,13.3691,3.2372,2
"2","26B.1.4",26,27,1.45984937147701,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00163839571615167,1.46757368869901,909.0273,13.3691,3.2372,2
"3","26B.1.4",26,27,1.83853100662877,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00206339187050849,1.84825899432062,909.0273,13.3691,3.2372,2
"4","26B.1.4",26,27,1.13479429429095,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00127358489636404,1.14079868849907,909.0273,13.3691,3.2372,2
"5","26B.1.4",26,27,0.31996992830878,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.000359103733632506,0.321662944914498,909.0273,13.3691,3.2372,2
"6","26B.1.4",26,27,2.25850975021775,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00253473596108049,2.27045991857108,909.0273,13.3691,3.2372,2
"7","26B.1.4",26,27,2.89835045263895,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00325283214713134,2.91368612956161,909.0273,13.3691,3.2372,2
"8","26B.1.4",26,27,1.94898683300191,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.0021873569564205,1.95929926170431,909.0273,13.3691,3.2372,2
"9","26B.1.4",26,27,1.59481841072193,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.0017898720944908,1.60325687263218,909.0273,13.3691,3.2372,2
"10","26B.1.4",26,27,1.91649539548455,"No",909.0273,13.3691,3.2372,"26B.1.4",891.023674613826,891.023674613826,895.738236026465,4.71456141263889,0.00215089166549382,1.92663590633346,909.0273,13.3691,3.2372,2
