"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",11,12,36.9055908655254,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.125,44.976001043523,909.0273,13.3691,3.2372,2
"2","26B.1.4",11,12,1.07351926126517,"Yes",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.00363603195372486,1.3082734155601,909.0273,13.3691,3.2372,2
"3","26B.1.4",11,12,43.2131897773653,"Yes",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.146363968046275,52.6629278366675,909.0273,13.3691,3.2372,2
"4","26B.1.4",11,12,6.69327001827532,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.0226702440649978,8.15693536579411,909.0273,13.3691,3.2372,2
"5","26B.1.4",11,12,2.3371834736649,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.00791608879187508,2.84827214211196,909.0273,13.3691,3.2372,2
"6","26B.1.4",11,12,1.77332889624166,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.00600630166951948,2.16111544124818,909.0273,13.3691,3.2372,2
"7","26B.1.4",11,12,26.1018084773435,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.0884073654736076,31.8096780943688,909.0273,13.3691,3.2372,2
"8","26B.1.4",11,12,44.2867090386305,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.15,53.9712012522277,909.0273,13.3691,3.2372,2
"9","26B.1.4",11,12,36.9055908655254,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.125,44.976001043523,909.0273,13.3691,3.2372,2
"10","26B.1.4",11,12,29.5244726924203,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.1,35.9808008348184,909.0273,13.3691,3.2372,2
"11","26B.1.4",11,12,3.426672649949,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.0116062111782566,4.17600772851694,909.0273,13.3691,3.2372,2
"12","26B.1.4",11,12,1.05982679095119,"Yes",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.00358965527341417,1.29158671458371,909.0273,13.3691,3.2372,2
"13","26B.1.4",11,12,17.6568550784151,"Yes",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.0598041335483293,21.5180061830132,909.0273,13.3691,3.2372,2
"14","26B.1.4",11,12,7.38111817310508,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.025,8.99520020870461,909.0273,13.3691,3.2372,2
"15","26B.1.4",11,12,4.90524766727204,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.0166141753601287,5.9779133466754,909.0273,13.3691,3.2372,2
"16","26B.1.4",11,12,32.0003431982534,"No",909.0273,13.3691,3.2372,"26B.1.4",295.244726924203,295.244726924203,359.808008348184,64.5632814239811,0.108385824639871,38.9980876968477,909.0273,13.3691,3.2372,2
"17","26B.10.4",11,12,35.0432763409217,"No",1028.765,14.221,7.089,"26B.10.4",399.493350286507,399.493350286507,434.456605626993,34.9632553404853,0.087719298245614,38.1102285637713,1028.765,14.221,7.089,2
"18","26B.10.4",11,12,14.0173105363687,"No",1028.765,14.221,7.089,"26B.10.4",399.493350286507,399.493350286507,434.456605626993,34.9632553404853,0.0350877192982456,15.2440914255085,1028.765,14.221,7.089,2
