"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",17,18,1.24043212206196,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00180908314102088,1.32708887984746,909.0273,13.3691,3.2372,2
"2","26B.1.4",17,18,84.4681855428214,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.123190916858979,90.3691445433004,909.0273,13.3691,3.2372,2
"3","26B.1.4",17,18,2.49311418031282,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00363603195372486,2.66728347810223,909.0273,13.3691,3.2372,2
"4","26B.1.4",17,18,100.357227017547,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.146363968046275,107.368196629675,909.0273,13.3691,3.2372,2
"5","26B.1.4",17,18,1.1381655274235,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00165993449438432,1.2176779269136,909.0273,13.3691,3.2372,2
"6","26B.1.4",17,18,14.4061167200684,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.0210103095706135,15.4125300054366,909.0273,13.3691,3.2372,2
"7","26B.1.4",17,18,5.42781622131272,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00791608879187508,5.80700420526513,909.0273,13.3691,3.2372,2
"8","26B.1.4",17,18,4.11833450698237,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00600630166951948,4.4060419191848,909.0273,13.3691,3.2372,2
"9","26B.1.4",17,18,1.39613890162473,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00203617054454717,1.49367335633708,909.0273,13.3691,3.2372,2
"10","26B.1.4",17,18,1.52641079049785,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00222616294616086,1.63304605719303,909.0273,13.3691,3.2372,2
"11","26B.1.4",17,18,57.6956349969738,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.0841450319828996,61.7262599528176,909.0273,13.3691,3.2372,2
"12","26B.1.4",17,18,102.85034119786,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.15,110.035480107777,909.0273,13.3691,3.2372,2
"13","26B.1.4",17,18,1.181280151424,"Yes",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00172281414577637,1.26380454444649,909.0273,13.3691,3.2372,2
"14","26B.1.4",17,18,84.5273375134594,"Yes",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.123277185854224,90.4324288787013,909.0273,13.3691,3.2372,2
"15","26B.1.4",17,18,2.32482272471694,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00339059068395971,2.48723515838976,909.0273,13.3691,3.2372,2
"16","26B.1.4",17,18,1.2046064038109,"Yes",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00175683384680298,1.28876037201706,909.0273,13.3691,3.2372,2
"17","26B.1.4",17,18,0.222342893354191,"Yes",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.000324271495988217,0.237875798308871,909.0273,13.3691,3.2372,2
"18","26B.1.4",17,18,1.46598185131867,"No",909.0273,13.3691,3.2372,"26B.1.4",685.668941319067,685.668941319067,733.569867385183,47.9009260661155,0.00213803158197375,1.56839554405382,909.0273,13.3691,3.2372,2
