"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",20,21,8.73302919928328,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.0108458105549647,9.00641143647212,909.0273,13.3691,3.2372,1
"2","26B.1.4",20,21,3.87648887195338,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00481432764785508,3.99784002927452,909.0273,13.3691,3.2372,1
"3","26B.1.4",20,21,1.76289803268111,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00218939587328398,1.81808449743606,909.0273,13.3691,3.2372,1
"4","26B.1.4",20,21,1.29128305336302,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00160368310353995,1.33170589427157,909.0273,13.3691,3.2372,1
"5","26B.1.4",20,21,1.45350884284424,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00180515617086776,1.49901006471844,909.0273,13.3691,3.2372,1
"6","26B.1.4",20,21,1.63155849440083,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00202628136650077,1.68263345374487,909.0273,13.3691,3.2372,1
"7","26B.1.4",20,21,1.67045997524515,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00207459428083062,1.72275272209689,909.0273,13.3691,3.2372,1
"8","26B.1.4",20,21,97.9923015009737,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.121699574531569,101.059891680773,909.0273,13.3691,3.2372,1
"9","26B.1.4",20,21,3.00605119899776,"No",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00373330502840067,3.10015382743666,909.0273,13.3691,3.2372,1
"10","26B.1.4",20,21,1.17974330896977,"Yes",909.0273,13.3691,3.2372,"26B.1.4",805.198390201064,805.198390201064,830.404642495753,25.2062522946894,0.00146515855387538,1.21667446513048,909.0273,13.3691,3.2372,1
