"","sample.name","start.day","end.day","new.cells","did.it.migrate","asymp","midp","sca","sample","start.sum","model.start.sum","model.end.sum","pop.growth","perc.clust","cells","asymptote","midpoint","scale","Subsample"
"1","26B.1.4",9,10,16.0451323650947,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.0857142857142857,20.3367266178678,909.0273,13.3691,3.2372,3
"2","26B.1.4",9,10,1.45184089820191,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00775584163025565,1.84016502746985,909.0273,13.3691,3.2372,3
"3","26B.1.4",9,10,19.9416689219244,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.106529872655459,25.2754704630205,909.0273,13.3691,3.2372,3
"4","26B.1.4",9,10,1.70230115537493,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00909381887811582,2.15761593176088,909.0273,13.3691,3.2372,3
"5","26B.1.4",9,10,25.039586119783,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.133763323979027,31.7369284313521,909.0273,13.3691,3.2372,3
"6","26B.1.4",9,10,10.6967549100632,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.0571428571428571,13.5578177452452,909.0273,13.3691,3.2372,3
"7","26B.1.4",9,10,1.44662821657956,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00772799509887469,1.83355810901709,909.0273,13.3691,3.2372,3
"8","26B.1.4",9,10,25.2952590585783,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.135129147758268,32.0609862540959,909.0273,13.3691,3.2372,3
"9","26B.1.4",9,10,2.0107925190873,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.0107418025960411,2.54861953241921,909.0273,13.3691,3.2372,3
"10","26B.1.4",9,10,1.01052865312668,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00539831892474767,1.28081492196765,909.0273,13.3691,3.2372,3
"11","26B.1.4",9,10,13.0238111928808,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.069574164193497,16.5072921634809,909.0273,13.3691,3.2372,3
"12","26B.1.4",9,10,21.3935098201263,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.114285714285714,27.1156354904904,909.0273,13.3691,3.2372,3
"13","26B.1.4",9,10,1.16689990742365,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00623366574915094,1.4790108219559,909.0273,13.3691,3.2372,3
"14","26B.1.4",9,10,20.2266099127027,"Yes",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.108052048536563,25.6366246685345,909.0273,13.3691,3.2372,3
"15","26B.1.4",9,10,1.71661591017409,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.00917028935868689,2.17575945643417,909.0273,13.3691,3.2372,3
"16","26B.1.4",9,10,25.0252713649838,"No",909.0273,13.3691,3.2372,"26B.1.4",187.193210926105,187.193210926105,237.261810541791,50.0685996156856,0.133686853498456,31.7187849066788,909.0273,13.3691,3.2372,3
"17","26B.10.4",9,10,1.47789362273507,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00443698968329975,1.62222036578459,1028.765,14.221,7.089,3
"18","26B.10.4",9,10,0.443639173589944,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00133191077222686,0.48696367004113,1028.765,14.221,7.089,3
"19","26B.10.4",9,10,28.3588994996703,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0851401904535643,31.1283461893999,1028.765,14.221,7.089,3
"20","26B.10.4",9,10,1.65429068805322,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00496657580975758,1.81584384951961,1028.765,14.221,7.089,3
"21","26B.10.4",9,10,1.00637050108751,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00302136463830114,1.10464968335658,1028.765,14.221,7.089,3
"22","26B.10.4",9,10,27.6197711068546,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0829211504610322,30.3170366923494,1028.765,14.221,7.089,3
"23","26B.10.4",9,10,24.2243458367963,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0727272727272727,26.5900241801805,1028.765,14.221,7.089,3
"24","26B.10.4",9,10,12.1121729183981,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0363636363636364,13.2950120900902,1028.765,14.221,7.089,3
"25","26B.10.4",9,10,1.35679765247923,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00407343065411878,1.48929851935297,1028.765,14.221,7.089,3
"26","26B.10.4",9,10,28.9236346435161,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0868356602549721,31.7482317058726,1028.765,14.221,7.089,3
"27","26B.10.4",9,10,6.05608645919907,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0181818181818182,6.64750604504512,1028.765,14.221,7.089,3
"28","26B.10.4",9,10,8.94075001751161,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0268422672500919,9.81387735942362,1028.765,14.221,7.089,3
"29","26B.10.4",9,10,2.10603061097121,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00632280696651184,2.31169936423475,1028.765,14.221,7.089,3
"30","26B.10.4",9,10,1.06670377563918,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00320249954045331,1.17087492799297,1028.765,14.221,7.089,3
"31","26B.10.4",9,10,24.2230343510724,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0727233353338521,26.5885846186194,1028.765,14.221,7.089,3
"32","26B.10.4",9,10,1.65301475699296,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0049627451599301,1.81444331478596,1028.765,14.221,7.089,3
"33","26B.10.4",9,10,10.4591581614052,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0314008912037063,11.4805687753043,1028.765,14.221,7.089,3
"34","26B.10.4",9,10,12.1121729183981,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0363636363636364,13.2950120900902,1028.765,14.221,7.089,3
"35","26B.10.4",9,10,1.42266519714284,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00427118075713082,1.56159849463791,1028.765,14.221,7.089,3
"36","26B.10.4",9,10,1.01314487328986,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00304170292186245,1.11208562081716,1028.765,14.221,7.089,3
"37","26B.10.4",9,10,21.7885357663636,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0654143890482794,23.9163400647254,1028.765,14.221,7.089,3
"38","26B.10.4",9,10,1.39814330811379,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0041975601886656,1.53468187007274,1028.765,14.221,7.089,3
"39","26B.10.4",9,10,22.8262025286825,"Yes",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0685297125386071,25.0553423101077,1028.765,14.221,7.089,3
"40","26B.10.4",9,10,1.60530859074337,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00481951985316717,1.76207830469791,1028.765,14.221,7.089,3
"41","26B.10.4",9,10,28.675123705252,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0860895710559237,31.4754519205277,1028.765,14.221,7.089,3
"42","26B.10.4",9,10,1.81523509818636,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00544976937413871,1.99250561722788,1028.765,14.221,7.089,3
"43","26B.10.4",9,10,1.12298538738267,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.00337147038302532,1.23265283635183,1028.765,14.221,7.089,3
"44","26B.10.4",9,10,27.3422118104263,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0820878511519269,30.0123717716459,1028.765,14.221,7.089,3
"45","26B.10.4",9,10,30.2804322959953,"No",1028.765,14.221,7.089,"26B.10.4",333.084755255949,333.084755255949,365.612832477482,32.5280772215327,0.0909090909090909,33.2375302252256,1028.765,14.221,7.089,3
"46","26B.11.4",9,10,1.60766663956233,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00369874813097392,1.73017962412825,1439.063,16.83,9.348,3
"47","26B.11.4",9,10,1.16943007049616,"Yes",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00269050012055356,1.25854703333656,1439.063,16.83,9.348,3
"48","26B.11.4",9,10,1.37538433355978,"Yes",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00316433774760045,1.48019613687958,1439.063,16.83,9.348,3
"49","26B.11.4",9,10,22.3506627662949,"Yes",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0514220237569696,24.0539054256504,1439.063,16.83,9.348,3
"50","26B.11.4",9,10,5.30062876198263,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0121951219512195,5.70456564399895,1439.063,16.83,9.348,3
"51","26B.11.4",9,10,42.405030095861,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0975609756097561,45.6365251519916,1439.063,16.83,9.348,3
"52","26B.11.4",9,10,1.67637077773763,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00385681529266812,1.80411939313196,1439.063,16.83,9.348,3
"53","26B.11.4",9,10,1.40947481745569,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00324276950110646,1.5168845019684,1439.063,16.83,9.348,3
"54","26B.11.4",9,10,12.8160406907546,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.029485781059884,13.7926930368965,1439.063,16.83,9.348,3
"55","26B.11.4",9,10,21.2025150479305,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0487804878048781,22.8182625759958,1439.063,16.83,9.348,3
"56","26B.11.4",9,10,10.6012575239653,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.024390243902439,11.4091312879979,1439.063,16.83,9.348,3
"57","26B.11.4",9,10,1.46198203639031,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00336357251655621,1.57339305796174,1439.063,16.83,9.348,3
"58","26B.11.4",9,10,19.7405330115402,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0454169152883218,21.2448695180341,1439.063,16.83,9.348,3
"59","26B.11.4",9,10,1.39718831089457,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.00321450201575794,1.50366169645596,1439.063,16.83,9.348,3
"60","26B.11.4",9,10,19.805326737036,"No",1439.063,16.83,9.348,"26B.11.4",434.651558482576,434.651558482576,467.774382807914,33.1228243253382,0.0455659857891201,21.3146008795398,1439.063,16.83,9.348,3
